Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Distance 2, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) WB Volts Petrol AFR, (Gen) Sampling, (Gen) Sampling Duration, 
7.75, 18.23, 24.29, 69.57, 70.615, 6.926, 1.238, 0.129, 0.129, , 5.787, 923.013, 923.013, 923.013, 67.1, 0, 0, 262.746, 212.251, 262.746, 212.251, 86.239, 86.239, 0.024, 0.033, 238.482, 192.65, 238.482, 192.65, 17.382, 8.5, 8.5, 1, 7.79, 
7.8, 18.23, 24.29, 69.57, 70.614, 6.899, 1.238, 0.13, 0.13, , 5.81, 919.559, 919.559, 919.559, 67.1, 0, 0, 262.802, 212.297, 262.802, 212.297, 86.581, 86.581, 0.024, 0.033, 237.589, 191.929, 237.589, 191.929, 17.344, 8.5, 8.5, 1, 7.84, 
7.85, 18.23, 24.29, 69.57, 70.613, 6.864, 1.238, 0.132, 0.132, , 5.833, 914.983, 914.983, 914.983, 67.1, 0, 0, 262.522, 212.071, 262.522, 212.071, 86.921, 86.921, 0.024, 0.033, 236.407, 190.973, 236.407, 190.973, 17.306, 8.5, 8.5, 1, 7.89, 
7.9, 18.23, 24.29, 69.57, 70.612, 6.832, 1.238, 0.133, 0.133, , 5.856, 910.837, 910.837, 910.837, 67.1, 0, 0, 262.358, 211.939, 262.358, 211.939, 87.26, 87.26, 0.024, 0.033, 235.337, 190.106, 235.337, 190.106, 17.268, 8.5, 8.5, 1, 7.94, 
7.95, 18.23, 24.29, 69.57, 70.612, 6.808, 1.238, 0.134, 0.134, , 5.878, 907.694, 907.694, 907.694, 67.1, 0, 0, 262.462, 212.023, 262.462, 212.023, 87.598, 87.598, 0.024, 0.033, 234.525, 189.45, 234.525, 189.45, 17.252, 8.5, 8.5, 1, 7.99, 
8, 18.23, 24.29, 69.57, 70.611, 6.787, 1.238, 0.135, 0.135, , 5.901, 904.993, 904.993, 904.993, 67.1, 0, 0, 262.693, 212.209, 262.693, 212.209, 87.934, 87.934, 0.024, 0.033, 233.828, 188.886, 233.828, 188.886, 17.283, 8.5, 8.5, 1, 8.04, 
8.05, 18.23, 24.29, 69.57, 70.61, 6.773, 1.238, 0.136, 0.136, , 5.924, 903.23, 903.23, 903.23, 67.1, 0, 0, 263.193, 212.613, 263.193, 212.613, 88.271, 88.271, 0.024, 0.033, 233.372, 188.518, 233.372, 188.518, 17.314, 8.5, 8.5, 1, 8.09, 
8.1, 18.23, 24.29, 69.57, 70.611, 6.761, 1.238, 0.138, 0.138, , 5.946, 901.691, 901.691, 901.691, 67.1, 0, 0, 263.751, 213.063, 263.751, 213.063, 88.608, 88.608, 0.024, 0.033, 232.975, 188.197, 232.975, 188.197, 17.346, 8.5, 8.5, 1, 8.14, 
8.15, 18.23, 24.29, 69.57, 70.611, 6.752, 1.238, 0.139, 0.139, , 5.969, 900.52, 900.52, 900.52, 67.1, 0, 0, 264.402, 213.589, 264.402, 213.589, 88.943, 88.943, 0.024, 0.032, 232.673, 187.953, 232.673, 187.953, 17.381, 8.5, 8.5, 1, 8.19, 
8.2, 18.23, 24.29, 69.57, 70.612, 6.741, 1.238, 0.141, 0.141, , 5.991, 899.095, 899.095, 899.095, 67.1, 0, 0, 264.973, 214.05, 264.973, 214.05, 89.277, 89.277, 0.024, 0.032, 232.305, 187.656, 232.305, 187.656, 17.429, 8.5, 8.5, 1, 8.24, 
8.25, 18.23, 24.29, 69.57, 70.613, 6.727, 1.238, 0.142, 0.142, , 6.013, 897.35, 897.35, 897.35, 67.1, 0, 0, 265.442, 214.43, 265.442, 214.43, 89.61, 89.61, 0.024, 0.032, 231.853, 187.292, 231.853, 187.292, 17.477, 8.5, 8.5, 1, 8.29, 
8.3, 18.23, 24.29, 69.57, 70.614, 6.712, 1.238, 0.143, 0.143, , 6.036, 895.49, 895.49, 895.49, 67.1, 0, 0, 265.878, 214.783, 265.878, 214.783, 89.943, 89.943, 0.024, 0.032, 231.371, 186.904, 231.371, 186.904, 17.524, 8.5, 8.5, 1, 8.34, 
8.35, 18.23, 24.29, 69.57, 70.614, 6.697, 1.238, 0.144, 0.144, , 6.058, 893.516, 893.516, 893.516, 67.1, 0, 0, 266.282, 215.109, 266.282, 215.109, 90.277, 90.277, 0.024, 0.032, 230.861, 186.492, 230.861, 186.492, 17.571, 8.5, 8.5, 1, 8.39, 
8.4, 18.23, 24.29, 69.57, 70.615, 6.681, 1.238, 0.146, 0.146, , 6.081, 891.489, 891.489, 891.489, 67.1, 0, 0, 266.658, 215.414, 266.658, 215.414, 90.61, 90.61, 0.024, 0.032, 230.337, 186.069, 230.337, 186.069, 17.615, 8.5, 8.5, 1, 8.44, 
8.45, 18.23, 24.29, 69.57, 70.616, 6.665, 1.238, 0.147, 0.147, , 6.103, 889.426, 889.426, 889.426, 67.1, 0, 0, 267.016, 215.703, 267.016, 215.703, 90.943, 90.943, 0.024, 0.032, 229.803, 185.639, 229.803, 185.639, 17.659, 8.5, 8.5, 1, 8.49, 
8.5, 18.23, 24.29, 69.57, 70.617, 6.651, 1.238, 0.148, 0.148, , 6.125, 887.68, 887.68, 887.68, 67.1, 0, 0, 267.463, 216.064, 267.463, 216.064, 91.277, 91.277, 0.024, 0.032, 229.352, 185.275, 229.352, 185.275, 17.703, 8.5, 8.5, 1, 8.54, 
8.55, 18.23, 24.29, 69.57, 70.618, 6.639, 1.238, 0.149, 0.149, , 6.147, 886.07, 886.07, 886.07, 67.1, 0, 0, 267.949, 216.456, 267.949, 216.456, 91.607, 91.607, 0.024, 0.032, 228.935, 184.94, 228.935, 184.94, 17.734, 8.5, 8.5, 1, 8.59, 
8.6, 18.23, 24.29, 69.57, 70.618, 6.621, 1.238, 0.151, 0.151, , 6.169, 883.749, 883.749, 883.749, 67.1, 0, 0, 268.202, 216.66, 268.202, 216.66, 91.937, 91.937, 0.024, 0.032, 228.335, 184.455, 228.335, 184.455, 17.688, 8.5, 8.5, 1, 8.64, 
8.65, 18.23, 24.29, 69.57, 70.619, 6.601, 1.238, 0.152, 0.152, , 6.191, 881.272, 881.272, 881.272, 67.1, 0, 0, 268.405, 216.824, 268.405, 216.824, 92.265, 92.265, 0.024, 0.032, 227.695, 183.938, 227.695, 183.938, 17.641, 8.5, 8.5, 1, 8.69, 
8.7, 18.23, 24.29, 69.57, 70.62, 6.579, 1.238, 0.153, 0.153, , 6.213, 878.401, 878.401, 878.401, 67.1, 0, 0, 268.472, 216.879, 268.472, 216.879, 92.593, 92.593, 0.024, 0.032, 226.953, 183.337, 226.953, 183.337, 17.594, 8.5, 8.5, 1, 8.74, 
8.75, 18.23, 24.29, 69.57, 70.621, 6.556, 1.238, 0.154, 0.154, , 6.235, 875.45, 875.45, 875.45, 67.1, 0, 0, 268.514, 216.913, 268.514, 216.913, 92.918, 92.918, 0.024, 0.032, 226.189, 182.72, 226.189, 182.72, 17.547, 8.5, 8.5, 1, 8.79, 
8.8, 18.23, 24.29, 69.57, 70.621, 6.529, 1.238, 0.156, 0.156, , 6.257, 871.871, 871.871, 871.871, 67.1, 0, 0, 268.353, 216.782, 268.353, 216.782, 93.242, 93.242, 0.024, 0.033, 225.266, 181.972, 225.266, 181.972, 17.492, 8.5, 8.5, 1, 8.84, 
8.85, 18.23, 24.29, 69.57, 70.622, 6.504, 1.238, 0.157, 0.157, , 6.279, 868.637, 868.637, 868.637, 67.1, 0, 0, 268.293, 216.734, 268.293, 216.734, 93.566, 93.566, 0.024, 0.033, 224.431, 181.296, 224.431, 181.296, 17.436, 8.5, 8.5, 1, 8.89, 
8.9, 18.23, 24.29, 69.57, 70.623, 6.487, 1.238, 0.158, 0.158, , 6.301, 866.502, 866.502, 866.502, 67.1, 0, 0, 268.553, 216.944, 268.553, 216.944, 93.89, 93.89, 0.024, 0.033, 223.88, 180.851, 223.88, 180.851, 17.381, 8.5, 8.5, 1, 8.94, 
8.95, 18.23, 24.29, 69.57, 70.624, 6.471, 1.238, 0.16, 0.16, , 6.322, 864.468, 864.468, 864.468, 67.1, 0, 0, 268.843, 217.177, 268.843, 217.177, 94.215, 94.215, 0.024, 0.033, 223.356, 180.427, 223.356, 180.427, 17.327, 8.5, 8.5, 1, 8.99, 
9, 18.23, 24.29, 69.57, 70.624, 6.457, 1.238, 0.161, 0.161, , 6.344, 862.589, 862.589, 862.589, 67.1, 0, 0, 269.174, 217.444, 269.174, 217.444, 94.537, 94.537, 0.024, 0.033, 222.871, 180.035, 222.871, 180.035, 17.361, 8.5, 8.5, 1, 9.04, 
9.05, 18.23, 24.29, 69.57, 70.625, 6.444, 1.238, 0.162, 0.162, , 6.365, 860.949, 860.949, 860.949, 67.1, 0, 0, 269.576, 217.769, 269.576, 217.769, 94.857, 94.857, 0.024, 0.033, 222.446, 179.693, 222.446, 179.693, 17.394, 8.5, 8.5, 1, 9.09, 
9.1, 18.23, 24.29, 69.57, 70.626, 6.432, 1.238, 0.164, 0.164, , 6.386, 859.483, 859.483, 859.483, 67.1, 0, 0, 270.03, 218.136, 270.03, 218.136, 95.175, 95.175, 0.024, 0.033, 222.067, 179.387, 222.067, 179.387, 17.428, 8.5, 8.5, 1, 9.14, 
9.15, 18.23, 24.29, 69.57, 70.627, 6.416, 1.238, 0.165, 0.165, , 6.408, 857.466, 857.466, 857.466, 67.1, 0, 0, 270.294, 218.35, 270.294, 218.35, 95.492, 95.492, 0.024, 0.033, 221.545, 178.967, 221.545, 178.967, 17.462, 8.5, 8.5, 1, 9.19, 
9.2, 18.23, 24.29, 69.57, 70.628, 6.4, 1.238, 0.166, 0.166, , 6.429, 855.294, 855.294, 855.294, 67.1, 0, 0, 270.505, 218.52, 270.505, 218.52, 95.812, 95.812, 0.024, 0.032, 220.982, 178.515, 220.982, 178.515, 17.574, 8.5, 8.5, 1, 9.24, 
9.25, 18.23, 24.29, 69.57, 70.628, 6.387, 1.238, 0.168, 0.168, , 6.451, 853.715, 853.715, 853.715, 67.1, 0, 0, 270.9, 218.839, 270.9, 218.839, 96.132, 96.132, 0.024, 0.032, 220.575, 178.186, 220.575, 178.186, 17.69, 8.5, 8.5, 1, 9.29, 
9.3, 18.23, 24.29, 69.57, 70.629, 6.373, 1.238, 0.169, 0.169, , 6.472, 851.933, 851.933, 851.933, 67.1, 0, 0, 271.227, 219.104, 271.227, 219.104, 96.445, 96.445, 0.024, 0.032, 220.116, 177.814, 220.116, 177.814, 17.806, 8.5, 8.5, 1, 9.34, 
9.35, 18.23, 24.29, 69.57, 70.63, 6.351, 1.238, 0.17, 0.17, , 6.493, 849.114, 849.114, 849.114, 67.1, 0, 0, 271.212, 219.091, 271.212, 219.091, 96.759, 96.759, 0.024, 0.032, 219.387, 177.226, 219.387, 177.226, 17.923, 8.5, 8.5, 1, 9.39, 
9.4, 18.229, 24.29, 69.57, 70.63, 6.326, 1.238, 0.171, 0.171, , 6.514, 845.797, 845.797, 845.797, 67.1, 0, 0, 271.032, 218.945, 271.032, 218.945, 97.075, 97.075, 0.024, 0.032, 218.53, 176.534, 218.53, 176.534, 18, 8.5, 8.5, 1, 9.44, 
9.45, 18.228, 24.29, 69.57, 70.63, 6.294, 1.238, 0.173, 0.173, , 6.536, 841.731, 841.731, 841.731, 67.1, 0, 0, 270.604, 218.598, 270.604, 218.598, 97.39, 97.39, 0.024, 0.032, 217.478, 175.685, 217.478, 175.685, 18.072, 8.5, 8.5, 1, 9.49, 
9.5, 18.227, 24.29, 69.57, 70.63, 6.267, 1.238, 0.174, 0.174, , 6.557, 838.147, 838.147, 838.147, 67.1, 0, 0, 270.319, 218.368, 270.319, 218.368, 97.705, 97.705, 0.024, 0.032, 216.552, 174.938, 216.552, 174.938, 18.143, 8.5, 8.5, 1, 9.54, 
9.55, 18.226, 24.29, 69.57, 70.63, 6.241, 1.238, 0.176, 0.176, , 6.577, 834.834, 834.834, 834.834, 67.1, 0, 0, 270.115, 218.203, 270.115, 218.203, 98.015, 98.015, 0.024, 0.032, 215.696, 174.246, 215.696, 174.246, 18.215, 8.5, 8.5, 1, 9.59, 
9.6, 18.225, 24.29, 69.57, 70.63, 6.226, 1.238, 0.177, 0.177, , 6.598, 832.948, 832.948, 832.948, 67.1, 0, 0, 270.353, 218.397, 270.353, 218.397, 98.323, 98.323, 0.024, 0.032, 215.21, 173.853, 215.21, 173.853, 18.176, 8.5, 8.5, 1, 9.64, 
9.65, 18.223, 24.29, 69.57, 70.63, 6.214, 1.238, 0.178, 0.178, , 6.619, 831.388, 831.388, 831.388, 67.1, 0, 0, 270.694, 218.673, 270.694, 218.673, 98.634, 98.634, 0.024, 0.032, 214.808, 173.528, 214.808, 173.528, 18.112, 8.5, 8.5, 1, 9.69, 
9.7, 18.222, 24.29, 69.57, 70.63, 6.209, 1.238, 0.18, 0.18, , 6.639, 830.784, 830.784, 830.784, 67.1, 0, 0, 271.34, 219.196, 271.34, 219.196, 98.943, 98.943, 0.024, 0.032, 214.653, 173.402, 214.653, 173.402, 18.048, 8.5, 8.5, 1, 9.74, 
9.75, 18.221, 24.29, 69.57, 70.63, 6.204, 1.238, 0.181, 0.181, , 6.66, 830.109, 830.109, 830.109, 67.1, 0, 0, 271.964, 219.7, 271.964, 219.7, 99.25, 99.25, 0.024, 0.032, 214.479, 173.26, 214.479, 173.26, 17.984, 8.5, 8.5, 1, 9.79, 
9.8, 18.22, 24.29, 69.57, 70.63, 6.197, 1.238, 0.182, 0.182, , 6.681, 829.316, 829.316, 829.316, 67.1, 0, 0, 272.553, 220.175, 272.553, 220.175, 99.558, 99.558, 0.024, 0.032, 214.273, 173.093, 214.273, 173.093, 17.919, 8.5, 8.5, 1, 9.84, 
9.85, 18.219, 24.29, 69.57, 70.63, 6.18, 1.238, 0.184, 0.184, , 6.702, 827.118, 827.118, 827.118, 67.1, 0, 0, 272.67, 220.269, 272.67, 220.269, 99.868, 99.868, 0.024, 0.033, 213.704, 172.634, 213.704, 172.634, 17.853, 8.5, 8.5, 1, 9.89, 
9.9, 18.218, 24.29, 69.57, 70.63, 6.157, 1.238, 0.185, 0.185, , 6.722, 824.195, 824.195, 824.195, 67.1, 0, 0, 272.544, 220.166, 272.544, 220.166, 100.175, 100.175, 0.024, 0.033, 212.949, 172.023, 212.949, 172.023, 17.787, 8.5, 8.5, 1, 9.94, 
9.95, 18.216, 24.29, 69.57, 70.63, 6.136, 1.238, 0.186, 0.186, , 6.743, 821.417, 821.417, 821.417, 67.1, 0, 0, 272.446, 220.085, 272.446, 220.085, 100.481, 100.481, 0.024, 0.033, 212.231, 171.444, 212.231, 171.444, 17.722, 8.5, 8.5, 1, 9.99, 
10, 18.215, 24.29, 69.57, 70.63, 6.112, 1.238, 0.188, 0.188, , 6.763, 818.294, 818.294, 818.294, 67.1, 0, 0, 272.229, 219.909, 272.229, 219.909, 100.787, 100.787, 0.024, 0.033, 211.425, 170.793, 211.425, 170.793, 17.73, 8.5, 8.5, 1, 10.04, 
10.05, 18.214, 24.29, 69.57, 70.63, 6.078, 1.238, 0.189, 0.189, , 6.783, 813.917, 813.917, 813.917, 67.1, 0, 0, 271.588, 219.389, 271.588, 219.389, 101.091, 101.091, 0.024, 0.033, 210.295, 169.881, 210.295, 169.881, 17.769, 8.5, 8.5, 1, 10.09, 
10.1, 18.213, 24.29, 69.57, 70.63, 6.053, 1.238, 0.191, 0.191, , 6.804, 810.608, 810.608, 810.608, 67.1, 0, 0, 271.295, 219.153, 271.295, 219.153, 101.391, 101.391, 0.024, 0.033, 209.442, 169.192, 209.442, 169.192, 17.809, 8.5, 8.5, 1, 10.14, 
10.15, 18.212, 24.29, 69.57, 70.63, 6.035, 1.238, 0.192, 0.192, , 6.824, 808.285, 808.285, 808.285, 67.1, 0, 0, 271.325, 219.179, 271.325, 219.179, 101.689, 101.689, 0.024, 0.033, 208.843, 168.707, 208.843, 168.707, 17.849, 8.5, 8.5, 1, 10.19, 
10.2, 18.211, 24.29, 69.57, 70.63, 6.02, 1.238, 0.193, 0.193, , 6.844, 806.373, 806.373, 806.373, 67.1, 0, 0, 271.48, 219.305, 271.48, 219.305, 101.987, 101.987, 0.024, 0.032, 208.348, 168.309, 208.348, 168.309, 17.893, 8.5, 8.5, 1, 10.24, 
10.25, 18.209, 24.29, 69.57, 70.63, 6.006, 1.238, 0.195, 0.195, , 6.864, 804.672, 804.672, 804.672, 67.1, 0, 0, 271.703, 219.487, 271.703, 219.487, 102.287, 102.287, 0.024, 0.032, 207.908, 167.954, 207.908, 167.954, 17.939, 8.5, 8.5, 1, 10.29, 
10.3, 18.208, 24.29, 69.57, 70.63, 5.999, 1.238, 0.196, 0.196, , 6.884, 803.78, 803.78, 803.78, 67.1, 0, 0, 272.201, 219.89, 272.201, 219.89, 102.587, 102.587, 0.024, 0.032, 207.677, 167.767, 207.677, 167.767, 17.986, 8.5, 8.5, 1, 10.34, 
10.35, 18.207, 24.29, 69.57, 70.63, 5.989, 1.238, 0.198, 0.198, , 6.904, 802.51, 802.51, 802.51, 67.1, 0, 0, 272.561, 220.181, 272.561, 220.181, 102.888, 102.888, 0.024, 0.032, 207.348, 167.5, 207.348, 167.5, 18.032, 8.5, 8.5, 1, 10.39, 
10.4, 18.206, 24.29, 69.57, 70.63, 5.976, 1.238, 0.199, 0.199, , 6.924, 800.829, 800.829, 800.829, 67.1, 0, 0, 272.771, 220.35, 272.771, 220.35, 103.187, 103.187, 0.024, 0.032, 206.914, 167.147, 206.914, 167.147, 18.073, 8.5, 8.5, 1, 10.44, 
10.45, 18.205, 24.29, 69.57, 70.63, 5.96, 1.238, 0.201, 0.201, , 6.944, 798.815, 798.815, 798.815, 67.1, 0, 0, 272.865, 220.423, 272.865, 220.423, 103.484, 103.484, 0.024, 0.032, 206.393, 166.725, 206.393, 166.725, 18.109, 8.5, 8.5, 1, 10.49, 
10.5, 18.204, 24.29, 69.57, 70.63, 5.944, 1.238, 0.202, 0.202, , 6.964, 796.764, 796.764, 796.764, 67.1, 0, 0, 272.945, 220.487, 272.945, 220.487, 103.779, 103.779, 0.024, 0.032, 205.863, 166.295, 205.863, 166.295, 18.146, 8.5, 8.5, 1, 10.54, 
10.55, 18.203, 24.29, 69.57, 70.63, 5.93, 1.238, 0.203, 0.203, , 6.984, 795.01, 795.01, 795.01, 67.1, 0, 0, 273.122, 220.631, 273.122, 220.631, 104.074, 104.074, 0.024, 0.032, 205.41, 165.93, 205.41, 165.93, 18.182, 8.5, 8.5, 1, 10.59, 
10.6, 18.201, 24.29, 69.57, 70.63, 5.916, 1.238, 0.205, 0.205, , 7.003, 793.148, 793.148, 793.148, 67.1, 0, 0, 273.252, 220.737, 273.252, 220.737, 104.367, 104.367, 0.024, 0.032, 204.928, 165.542, 204.928, 165.542, 18.182, 8.5, 8.5, 1, 10.64, 
10.65, 18.2, 24.29, 69.57, 70.63, 5.9, 1.238, 0.206, 0.206, , 7.023, 791.179, 791.179, 791.179, 67.1, 0, 0, 273.337, 220.806, 273.337, 220.806, 104.66, 104.66, 0.024, 0.032, 204.418, 165.132, 204.418, 165.132, 18.148, 8.5, 8.5, 1, 10.69, 
10.7, 18.2, 24.29, 69.57, 70.629, 5.879, 1.238, 0.208, 0.208, , 7.042, 788.468, 788.468, 788.468, 67.1, 0, 0, 273.165, 220.668, 273.165, 220.668, 104.953, 104.953, 0.024, 0.032, 203.718, 164.567, 203.718, 164.567, 18.114, 8.5, 8.5, 1, 10.74, 
10.75, 18.2, 24.29, 69.57, 70.629, 5.857, 1.238, 0.209, 0.209, , 7.062, 785.615, 785.615, 785.615, 67.1, 0, 0, 272.94, 220.487, 272.94, 220.487, 105.245, 105.245, 0.024, 0.032, 202.981, 163.972, 202.981, 163.972, 18.08, 8.5, 8.5, 1, 10.79, 
10.8, 18.2, 24.29, 69.57, 70.628, 5.835, 1.238, 0.211, 0.211, , 7.082, 782.757, 782.757, 782.757, 67.1, 0, 0, 272.698, 220.292, 272.698, 220.292, 105.535, 105.535, 0.024, 0.033, 202.243, 163.377, 202.243, 163.377, 18.04, 8.5, 8.5, 1, 10.84, 
10.85, 18.2, 24.29, 69.57, 70.627, 5.818, 1.238, 0.212, 0.212, , 7.101, 780.514, 780.514, 780.514, 67.1, 0, 0, 272.665, 220.266, 272.665, 220.266, 105.821, 105.821, 0.024, 0.033, 201.664, 162.908, 201.664, 162.908, 17.995, 8.5, 8.5, 1, 10.89, 
10.9, 18.2, 24.29, 69.57, 70.626, 5.804, 1.238, 0.213, 0.213, , 7.121, 778.715, 778.715, 778.715, 67.1, 0, 0, 272.782, 220.363, 272.782, 220.363, 106.113, 106.113, 0.024, 0.033, 201.199, 162.532, 201.199, 162.532, 17.95, 8.5, 8.5, 1, 10.94, 
10.95, 18.2, 24.29, 69.57, 70.626, 5.787, 1.238, 0.216, 0.216, , 7.142, 776.661, 776.661, 776.661, 67.1, 0, 0, 273.146, 220.656, 273.146, 220.656, 106.429, 106.429, 0.024, 0.033, 200.669, 162.102, 200.669, 162.102, 17.905, 8.5, 8.5, 1, 10.99, 
11, 18.2, 24.29, 69.57, 70.625, 5.773, 1.238, 0.217, 0.217, , 7.17, 774.824, 774.824, 774.824, 67.1, 0, 0, 273.474, 220.921, 273.474, 220.921, 106.858, 106.858, 0.024, 0.033, 200.195, 161.718, 200.195, 161.718, 17.894, 8.5, 8.5, 1, 11.04, 
11.05, 18.2, 24.29, 69.57, 70.624, 5.762, 1.238, 0.218, 0.218, , 7.194, 773.432, 773.432, 773.432, 67.1, 0, 0, 273.715, 221.115, 273.715, 221.115, 107.21, 107.21, 0.024, 0.033, 199.834, 161.426, 199.834, 161.426, 17.933, 8.5, 8.5, 1, 11.09, 
11.1, 18.2, 24.29, 69.57, 70.623, 5.745, 1.238, 0.22, 0.22, , 7.213, 771.258, 771.258, 771.258, 67.1, 0, 0, 273.671, 221.078, 273.671, 221.078, 107.498, 107.498, 0.024, 0.033, 199.272, 160.972, 199.272, 160.972, 17.972, 8.5, 8.5, 1, 11.14, 
11.15, 18.2, 24.29, 69.57, 70.622, 5.727, 1.238, 0.221, 0.221, , 7.232, 768.993, 768.993, 768.993, 67.1, 0, 0, 273.592, 221.013, 273.592, 221.013, 107.782, 107.782, 0.024, 0.033, 198.686, 160.499, 198.686, 160.499, 18.011, 8.5, 8.5, 1, 11.19, 
11.2, 18.2, 24.29, 69.57, 70.622, 5.718, 1.238, 0.223, 0.223, , 7.251, 767.856, 767.856, 767.856, 67.1, 0, 0, 273.907, 221.268, 273.907, 221.268, 108.066, 108.066, 0.024, 0.033, 198.391, 160.262, 198.391, 160.262, 18.063, 8.5, 8.5, 1, 11.24, 
11.25, 18.2, 24.29, 69.57, 70.621, 5.706, 1.238, 0.224, 0.224, , 7.27, 766.343, 766.343, 766.343, 67.1, 0, 0, 274.086, 221.411, 274.086, 221.411, 108.347, 108.347, 0.024, 0.032, 197.999, 159.947, 197.999, 159.947, 18.145, 8.5, 8.5, 1, 11.29, 
11.3, 18.2, 24.29, 69.57, 70.62, 5.692, 1.238, 0.226, 0.226, , 7.289, 764.511, 764.511, 764.511, 67.1, 0, 0, 274.148, 221.461, 274.148, 221.461, 108.631, 108.631, 0.024, 0.032, 197.524, 159.565, 197.524, 159.565, 18.227, 8.5, 8.5, 1, 11.34, 
11.35, 18.2, 24.29, 69.57, 70.619, 5.676, 1.238, 0.227, 0.227, , 7.308, 762.495, 762.495, 762.495, 67.1, 0, 0, 274.136, 221.45, 274.136, 221.45, 108.915, 108.915, 0.024, 0.032, 197.004, 159.146, 197.004, 159.146, 18.309, 8.5, 8.5, 1, 11.39, 
11.4, 18.2, 24.29, 69.57, 70.619, 5.662, 1.238, 0.229, 0.229, , 7.327, 760.66, 760.66, 760.66, 67.1, 0, 0, 274.185, 221.489, 274.185, 221.489, 109.195, 109.195, 0.024, 0.032, 196.53, 158.764, 196.53, 158.764, 18.388, 8.5, 8.5, 1, 11.44, 
11.45, 18.2, 24.29, 69.57, 70.618, 5.65, 1.238, 0.23, 0.23, , 7.346, 759.135, 759.135, 759.135, 67.1, 0, 0, 274.335, 221.611, 274.335, 221.611, 109.476, 109.476, 0.024, 0.032, 196.136, 158.446, 196.136, 158.446, 18.46, 8.5, 8.5, 1, 11.49, 
11.5, 18.2, 24.29, 69.57, 70.617, 5.633, 1.238, 0.232, 0.232, , 7.365, 756.952, 756.952, 756.952, 67.1, 0, 0, 274.248, 221.541, 274.248, 221.541, 109.758, 109.758, 0.024, 0.032, 195.573, 157.99, 195.573, 157.99, 18.532, 8.5, 8.5, 1, 11.54, 
11.55, 18.2, 24.29, 69.57, 70.616, 5.616, 1.238, 0.233, 0.233, , 7.384, 754.722, 754.722, 754.722, 67.1, 0, 0, 274.142, 221.456, 274.142, 221.456, 110.039, 110.039, 0.024, 0.032, 194.998, 157.524, 194.998, 157.524, 18.604, 8.5, 8.5, 1, 11.59, 
