Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Distance 2, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) WB Volts Petrol AFR, (Gen) Sampling, (Gen) Sampling Duration, 
11.6, 18.2, 24.29, 69.57, 70.616, 5.601, 1.238, 0.235, 0.235, , 7.403, 752.868, 752.868, 752.868, 67.1, 0, 0, 274.159, 221.47, 274.159, 221.47, 110.318, 110.318, 0.024, 0.032, 194.52, 157.137, 194.52, 157.137, 18.639, 8.5, 8.5, 1, 11.64, 
11.65, 18.2, 24.29, 69.57, 70.615, 5.581, 1.238, 0.236, 0.236, , 7.421, 750.317, 750.317, 750.317, 67.1, 0, 0, 273.912, 221.271, 273.912, 221.271, 110.595, 110.595, 0.024, 0.032, 193.862, 156.603, 193.862, 156.603, 18.527, 8.5, 8.5, 1, 11.69, 
11.7, 18.2, 24.29, 69.57, 70.614, 5.56, 1.238, 0.238, 0.238, , 7.44, 747.512, 747.512, 747.512, 67.1, 0, 0, 273.568, 220.993, 273.568, 220.993, 110.871, 110.871, 0.024, 0.032, 193.138, 156.016, 193.138, 156.016, 18.414, 8.5, 8.5, 1, 11.74, 
11.75, 18.2, 24.29, 69.57, 70.613, 5.542, 1.238, 0.24, 0.24, , 7.458, 745.257, 745.257, 745.257, 67.1, 0, 0, 273.425, 220.877, 273.425, 220.877, 111.146, 111.146, 0.024, 0.032, 192.555, 155.545, 192.555, 155.545, 18.302, 8.5, 8.5, 1, 11.79, 
11.8, 18.2, 24.29, 69.57, 70.612, 5.527, 1.238, 0.241, 0.241, , 7.477, 743.318, 743.318, 743.318, 67.1, 0, 0, 273.394, 220.851, 273.394, 220.851, 111.422, 111.422, 0.024, 0.032, 192.054, 155.14, 192.054, 155.14, 18.192, 8.5, 8.5, 1, 11.84, 
11.85, 18.2, 24.29, 69.57, 70.612, 5.514, 1.238, 0.243, 0.243, , 7.495, 741.618, 741.618, 741.618, 67.1, 0, 0, 273.448, 220.895, 273.448, 220.895, 111.697, 111.697, 0.024, 0.032, 191.615, 154.786, 191.615, 154.786, 18.097, 8.5, 8.5, 1, 11.89, 
11.9, 18.2, 24.29, 69.57, 70.611, 5.502, 1.238, 0.244, 0.244, , 7.514, 740.183, 740.183, 740.183, 67.1, 0, 0, 273.588, 221.008, 273.588, 221.008, 111.971, 111.971, 0.024, 0.033, 191.243, 154.487, 191.243, 154.487, 18.003, 8.5, 8.5, 1, 11.94, 
11.95, 18.2, 24.29, 69.57, 70.61, 5.494, 1.238, 0.246, 0.246, , 7.532, 739.126, 739.126, 739.126, 67.1, 0, 0, 273.863, 221.231, 273.863, 221.231, 112.244, 112.244, 0.024, 0.033, 190.969, 154.267, 190.969, 154.267, 17.909, 8.5, 8.5, 1, 11.99, 
12, 18.2, 24.29, 69.57, 70.611, 5.488, 1.238, 0.247, 0.247, , 7.55, 738.447, 738.447, 738.447, 67.1, 0, 0, 274.274, 221.562, 274.274, 221.562, 112.518, 112.518, 0.024, 0.033, 190.792, 154.126, 190.792, 154.126, 17.828, 8.5, 8.5, 1, 12.04, 
12.05, 18.2, 24.29, 69.57, 70.611, 5.476, 1.238, 0.249, 0.249, , 7.569, 736.849, 736.849, 736.849, 67.1, 0, 0, 274.341, 221.616, 274.341, 221.616, 112.792, 112.792, 0.024, 0.033, 190.379, 153.792, 190.379, 153.792, 17.897, 8.5, 8.5, 1, 12.09, 
12.1, 18.2, 24.29, 69.57, 70.612, 5.457, 1.238, 0.25, 0.25, , 7.587, 734.421, 734.421, 734.421, 67.1, 0, 0, 274.093, 221.416, 274.093, 221.416, 113.063, 113.063, 0.024, 0.033, 189.752, 153.285, 189.752, 153.285, 17.967, 8.5, 8.5, 1, 12.14, 
12.15, 18.2, 24.29, 69.57, 70.613, 5.43, 1.238, 0.252, 0.252, , 7.605, 730.985, 730.985, 730.985, 67.1, 0, 0, 273.463, 220.908, 273.463, 220.908, 113.333, 113.333, 0.024, 0.033, 188.864, 152.57, 188.864, 152.57, 18.037, 8.5, 8.5, 1, 12.19, 
12.2, 18.2, 24.29, 69.57, 70.614, 5.401, 1.238, 0.253, 0.253, , 7.623, 727.187, 727.187, 727.187, 67.1, 0, 0, 272.683, 220.277, 272.683, 220.277, 113.603, 113.603, 0.024, 0.032, 187.883, 151.777, 187.883, 151.777, 18.105, 8.5, 8.5, 1, 12.24, 
12.25, 18.2, 24.29, 69.57, 70.614, 5.375, 1.238, 0.255, 0.255, , 7.641, 723.834, 723.834, 723.834, 67.1, 0, 0, 272.068, 219.78, 272.068, 219.78, 113.871, 113.871, 0.024, 0.032, 187.017, 151.077, 187.017, 151.077, 18.072, 8.5, 8.5, 1, 12.29, 
12.3, 18.2, 24.29, 69.57, 70.615, 5.355, 1.238, 0.257, 0.257, , 7.659, 721.194, 721.194, 721.194, 67.1, 0, 0, 271.718, 219.498, 271.718, 219.498, 114.136, 114.136, 0.024, 0.032, 186.336, 150.525, 186.336, 150.525, 18.039, 8.5, 8.5, 1, 12.34, 
12.35, 18.2, 24.29, 69.57, 70.616, 5.339, 1.238, 0.258, 0.258, , 7.677, 719.217, 719.217, 719.217, 67.1, 0, 0, 271.608, 219.41, 271.608, 219.41, 114.4, 114.4, 0.024, 0.032, 185.825, 150.113, 185.825, 150.113, 18.005, 8.5, 8.5, 1, 12.39, 
12.4, 18.2, 24.29, 69.57, 70.617, 5.326, 1.238, 0.26, 0.26, , 7.695, 717.556, 717.556, 717.556, 67.1, 0, 0, 271.612, 219.414, 271.612, 219.414, 114.666, 114.666, 0.024, 0.032, 185.396, 149.766, 185.396, 149.766, 17.972, 8.5, 8.5, 1, 12.44, 
12.45, 18.2, 24.29, 69.57, 70.618, 5.316, 1.238, 0.261, 0.261, , 7.712, 716.26, 716.26, 716.26, 67.1, 0, 0, 271.749, 219.524, 271.749, 219.524, 114.933, 114.933, 0.024, 0.032, 185.061, 149.495, 185.061, 149.495, 17.98, 8.5, 8.5, 1, 12.49, 
12.5, 18.2, 24.29, 69.57, 70.618, 5.31, 1.238, 0.263, 0.263, , 7.73, 715.5, 715.5, 715.5, 67.1, 0, 0, 272.079, 219.791, 272.079, 219.791, 115.2, 115.2, 0.024, 0.032, 184.864, 149.336, 184.864, 149.336, 17.989, 8.5, 8.5, 1, 12.54, 
12.55, 18.2, 24.29, 69.57, 70.619, 5.299, 1.238, 0.264, 0.264, , 7.748, 714.05, 714.05, 714.05, 67.1, 0, 0, 272.145, 219.846, 272.145, 219.846, 115.463, 115.463, 0.024, 0.032, 184.489, 149.033, 184.489, 149.033, 17.998, 8.5, 8.5, 1, 12.59, 
12.6, 18.2, 24.29, 69.57, 70.62, 5.279, 1.238, 0.266, 0.266, , 7.765, 711.474, 711.474, 711.474, 67.1, 0, 0, 271.784, 219.553, 271.784, 219.553, 115.726, 115.726, 0.024, 0.032, 183.823, 148.495, 183.823, 148.495, 18.007, 8.5, 8.5, 1, 12.64, 
12.65, 18.2, 24.29, 69.57, 70.621, 5.259, 1.238, 0.268, 0.268, , 7.783, 708.955, 708.955, 708.955, 67.1, 0, 0, 271.436, 219.272, 271.436, 219.272, 115.989, 115.989, 0.024, 0.032, 183.173, 147.971, 183.173, 147.971, 18.055, 8.5, 8.5, 1, 12.69, 
12.7, 18.2, 24.29, 69.57, 70.621, 5.241, 1.238, 0.269, 0.269, , 7.801, 706.652, 706.652, 706.652, 67.1, 0, 0, 271.165, 219.053, 271.165, 219.053, 116.249, 116.249, 0.024, 0.032, 182.579, 147.491, 182.579, 147.491, 18.107, 8.5, 8.5, 1, 12.74, 
12.75, 18.2, 24.29, 69.57, 70.622, 5.225, 1.238, 0.271, 0.271, , 7.818, 704.616, 704.616, 704.616, 67.1, 0, 0, 270.99, 218.911, 270.99, 218.911, 116.508, 116.508, 0.024, 0.032, 182.054, 147.067, 182.054, 147.067, 18.159, 8.5, 8.5, 1, 12.79, 
12.8, 18.2, 24.29, 69.57, 70.623, 5.207, 1.238, 0.272, 0.272, , 7.835, 702.245, 702.245, 702.245, 67.1, 0, 0, 270.676, 218.657, 270.676, 218.657, 116.767, 116.767, 0.024, 0.032, 181.441, 146.572, 181.441, 146.572, 18.211, 8.5, 8.5, 1, 12.84, 
12.85, 18.2, 24.29, 69.57, 70.624, 5.189, 1.238, 0.274, 0.274, , 7.853, 699.968, 699.968, 699.968, 67.1, 0, 0, 270.396, 218.43, 270.396, 218.43, 117.028, 117.028, 0.024, 0.032, 180.852, 146.096, 180.852, 146.096, 18.218, 8.5, 8.5, 1, 12.89, 
12.9, 18.2, 24.29, 69.57, 70.624, 5.172, 1.238, 0.276, 0.276, , 7.87, 697.773, 697.773, 697.773, 67.1, 0, 0, 270.144, 218.228, 270.144, 218.228, 117.284, 117.284, 0.024, 0.032, 180.285, 145.639, 180.285, 145.639, 18.214, 8.5, 8.5, 1, 12.94, 
12.95, 18.2, 24.29, 69.57, 70.625, 5.143, 1.238, 0.277, 0.277, , 7.887, 693.941, 693.941, 693.941, 67.1, 0, 0, 269.244, 217.5, 269.244, 217.5, 117.539, 117.539, 0.024, 0.032, 179.295, 144.838, 179.295, 144.838, 18.21, 8.5, 8.5, 1, 12.99, 
13, 18.2, 24.29, 69.57, 70.626, 5.112, 1.238, 0.279, 0.279, , 7.904, 690.011, 690.011, 690.011, 67.1, 0, 0, 268.299, 216.737, 268.299, 216.737, 117.794, 117.794, 0.024, 0.033, 178.28, 144.016, 178.28, 144.016, 18.206, 8.5, 8.5, 1, 13.04, 
13.05, 18.2, 24.29, 69.57, 70.627, 5.082, 1.238, 0.281, 0.281, , 7.922, 686.101, 686.101, 686.101, 67.1, 0, 0, 267.356, 215.975, 267.356, 215.975, 118.049, 118.049, 0.024, 0.033, 177.269, 143.199, 177.269, 143.199, 18.255, 8.5, 8.5, 1, 13.09, 
13.1, 18.2, 24.29, 69.57, 70.628, 5.059, 1.238, 0.282, 0.282, , 7.939, 683.056, 683.056, 683.056, 67.1, 0, 0, 266.738, 215.475, 266.738, 215.475, 118.302, 118.302, 0.024, 0.032, 176.483, 142.564, 176.483, 142.564, 18.322, 8.5, 8.5, 1, 13.14, 
13.15, 18.2, 24.29, 69.57, 70.628, 5.031, 1.238, 0.284, 0.284, , 7.955, 679.463, 679.463, 679.463, 67.1, 0, 0, 265.898, 214.796, 265.898, 214.796, 118.553, 118.553, 0.024, 0.032, 175.556, 141.814, 175.556, 141.814, 18.388, 8.5, 8.5, 1, 13.19, 
13.2, 18.2, 24.29, 69.57, 70.629, 5.003, 1.238, 0.285, 0.285, , 7.972, 675.828, 675.828, 675.828, 67.1, 0, 0, 265.036, 214.099, 265.036, 214.099, 118.803, 118.803, 0.024, 0.032, 174.617, 141.055, 174.617, 141.055, 18.455, 8.5, 8.5, 1, 13.24, 
13.25, 18.2, 24.29, 69.57, 70.63, 4.983, 1.238, 0.287, 0.287, , 7.989, 673.253, 673.253, 673.253, 67.1, 0, 0, 264.58, 213.731, 264.58, 213.731, 119.052, 119.052, 0.024, 0.032, 173.95, 140.519, 173.95, 140.519, 18.486, 8.5, 8.5, 1, 13.29, 
13.3, 18.199, 24.29, 69.57, 70.631, 4.968, 1.238, 0.289, 0.289, , 8.005, 671.256, 671.256, 671.256, 67.1, 0, 0, 264.345, 213.541, 264.345, 213.541, 119.3, 119.3, 0.024, 0.032, 173.434, 140.102, 173.434, 140.102, 18.502, 8.5, 8.5, 1, 13.34, 
13.35, 18.199, 24.29, 69.57, 70.632, 4.953, 1.238, 0.29, 0.29, , 8.022, 669.416, 669.416, 669.416, 67.1, 0, 0, 264.167, 213.397, 264.167, 213.397, 119.546, 119.546, 0.024, 0.032, 172.958, 139.718, 172.958, 139.718, 18.518, 8.5, 8.5, 1, 13.39, 
13.4, 18.198, 24.29, 69.57, 70.633, 4.938, 1.238, 0.292, 0.292, , 8.038, 667.52, 667.52, 667.52, 67.1, 0, 0, 263.962, 213.232, 263.962, 213.232, 119.791, 119.791, 0.024, 0.032, 172.469, 139.322, 172.469, 139.322, 18.534, 8.5, 8.5, 1, 13.44, 
13.45, 18.197, 24.29, 69.57, 70.634, 4.927, 1.238, 0.294, 0.294, , 8.055, 666.073, 666.073, 666.073, 67.1, 0, 0, 263.925, 213.203, 263.925, 213.203, 120.034, 120.034, 0.024, 0.032, 172.094, 139.02, 172.094, 139.02, 18.537, 8.5, 8.5, 1, 13.49, 
13.5, 18.196, 24.29, 69.57, 70.636, 4.913, 1.238, 0.295, 0.295, , 8.071, 664.267, 664.267, 664.267, 67.1, 0, 0, 263.743, 213.057, 263.743, 213.057, 120.281, 120.281, 0.024, 0.032, 171.627, 138.642, 171.627, 138.642, 18.533, 8.5, 8.5, 1, 13.54, 
13.55, 18.196, 24.29, 69.57, 70.637, 4.895, 1.238, 0.297, 0.297, , 8.088, 661.903, 661.903, 661.903, 67.1, 0, 0, 263.338, 212.729, 263.338, 212.729, 120.524, 120.524, 0.024, 0.032, 171.017, 138.148, 171.017, 138.148, 18.529, 8.5, 8.5, 1, 13.59, 
13.6, 18.195, 24.29, 69.57, 70.638, 4.868, 1.238, 0.299, 0.299, , 8.104, 658.42, 658.42, 658.42, 67.1, 0, 0, 262.479, 212.035, 262.479, 212.035, 120.765, 120.765, 0.024, 0.032, 170.117, 137.421, 170.117, 137.421, 18.525, 8.5, 8.5, 1, 13.64, 
13.65, 18.194, 24.29, 69.57, 70.639, 4.578, 1.238, 0.3, 0.3, , 8.12, 620.354, 620.354, 620.354, 67.1, 0, 0, 247.71, 200.104, 247.71, 200.104, 121.008, 121.008, 0.024, 0.032, 160.282, 129.476, 160.282, 129.476, 18.493, 8.5, 8.5, 1, 13.69, 
13.7, 18.193, 24.29, 69.57, 70.64, 3.99, 1.238, 0.302, 0.302, , 8.135, 542.956, 542.956, 542.956, 67.1, 0, 0, 217.107, 175.382, 217.107, 175.382, 121.224, 121.224, 0.024, 0.032, 140.285, 113.322, 140.285, 113.322, 18.441, 8.5, 8.5, 1, 13.74, 
13.75, 18.192, 24.29, 69.57, 70.641, 2.839, 1.238, 0.304, 0.304, , 8.146, 391.419, 391.419, 391.419, 67.1, 0, 0, 156.62, 126.517, 156.62, 126.517, 121.396, 121.396, 0.024, 0.032, 101.134, 81.693, 101.134, 81.693, 18.389, 8.5, 8.5, 1, 13.79, 
13.8, 18.192, 24.29, 69.57, 70.642, 1.804, 1.238, 0.305, 0.305, , 8.154, 255.124, 255.124, 255.124, 67.1, 0, 0, 102.155, 82.52, 102.155, 82.52, 121.519, 121.519, 0.024, 0.032, 65.919, 53.247, 65.919, 53.247, 18.337, 8.5, 8.5, 1, 13.84, 
13.85, 18.191, 24.29, 69.57, 70.644, 0.824, 1.238, 0.307, 0.307, , 8.158, 126.126, 126.126, 126.126, 67.1, 0, 0, 50.544, 40.827, 50.544, 40.827, 121.577, 121.577, 0.024, 0.032, 32.59, 26.324, 32.59, 26.324, 18.276, 8.5, 8.5, 1, 13.89, 
13.9, 18.19, 24.29, 69.57, 70.645, -0.122, 1.238, 0.309, 0.309, , 8.159, 1.547, 1.547, 1.547, 67.1, 0, 0, 0.623, 0.5, 0.623, 0.5, 121.592, 121.592, 0.024, 0.032, 0.401, 0.323, 0.401, 0.323, 18.206, 8.5, 8.5, 1, 13.94, 
13.95, 18.189, 24.29, 69.57, 70.646, -0.685, 1.238, 0.31, 0.31, , 8.158, -72.518, -72.518, -72.518, 67.1, 0, 0, -29.104, -23.513, -29.104, -23.513, 121.574, 121.574, 0.024, 0.032, -18.735, -15.136, -18.735, -15.136, 18.137, 8.5, 8.5, 1, 13.99, 
14, 18.189, 24.29, 69.57, 70.647, -0.842, 1.238, 0.312, 0.312, , 8.155, -93.167, -93.167, -93.167, 67.1, 0, 0, -37.386, -30.203, -37.386, -30.203, 121.527, 121.527, 0.024, 0.033, -24.071, -19.446, -24.071, -19.446, 18.068, 8.5, 8.5, 1, 14.04, 
14.05, 18.188, 24.29, 69.57, 70.648, -0.695, 1.238, 0.314, 0.314, , 8.153, -73.882, -73.882, -73.882, 67.1, 0, 0, -29.632, -23.938, -29.632, -23.938, 121.492, 121.492, 0.024, 0.033, -19.09, -15.421, -19.09, -15.421, 18.066, 8.5, 8.5, 1, 14.09, 
14.1, 18.187, 24.29, 69.57, 70.649, -0.68, 1.238, 0.315, 0.315, , 8.15, -71.932, -71.932, -71.932, 67.1, 0, 0, -28.841, -23.299, -28.841, -23.299, 121.458, 121.458, 0.024, 0.032, -18.586, -15.015, -18.586, -15.015, 18.145, 8.5, 8.5, 1, 14.14, 
14.15, 18.186, 24.29, 69.57, 70.651, -0.68, 1.238, 0.317, 0.317, , 8.148, -71.891, -71.891, -71.891, 67.1, 0, 0, -28.816, -23.278, -28.816, -23.278, 121.424, 121.424, 0.024, 0.032, -18.575, -15.006, -18.575, -15.006, 18.223, 8.5, 8.5, 1, 14.19, 
14.2, 18.186, 24.29, 69.57, 70.652, -0.665, 1.238, 0.319, 0.319, , 8.146, -69.993, -69.993, -69.993, 67.1, 0, 0, -28.048, -22.658, -28.048, -22.658, 121.389, 121.389, 0.024, 0.032, -18.084, -14.609, -18.084, -14.609, 18.302, 8.5, 8.5, 1, 14.24, 
14.25, 18.185, 24.29, 69.57, 70.653, -0.61, 1.238, 0.32, 0.32, , 8.143, -62.722, -62.722, -62.722, 67.1, 0, 0, -25.129, -20.299, -25.129, -20.299, 121.356, 121.356, 0.024, 0.032, -16.205, -13.091, -16.205, -13.091, 18.395, 8.5, 8.5, 1, 14.29, 
14.3, 18.184, 24.29, 69.57, 70.654, -0.576, 1.238, 0.322, 0.322, , 8.141, -58.162, -58.162, -58.162, 67.1, 0, 0, -23.296, -18.817, -23.296, -18.817, 121.326, 121.326, 0.024, 0.032, -15.026, -12.139, -15.026, -12.139, 18.51, 8.5, 8.5, 1, 14.34, 
14.35, 18.183, 24.29, 69.57, 70.655, -0.564, 1.238, 0.324, 0.324, , 8.14, -56.679, -56.679, -56.679, 67.1, 0, 0, -22.696, -18.332, -22.696, -18.332, 121.298, 121.298, 0.024, 0.032, -14.643, -11.829, -14.643, -11.829, 18.625, 8.5, 8.5, 1, 14.39, 
14.4, 18.182, 24.29, 69.57, 70.656, -0.575, 1.238, 0.326, 0.326, , 8.138, -58.101, -58.101, -58.101, 67.1, 0, 0, -23.259, -18.786, -23.259, -18.786, 121.27, 121.27, 0.024, 0.032, -15.011, -12.124, -15.011, -12.124, 18.74, 8.5, 8.5, 1, 14.44, 
14.45, 18.182, 24.29, 69.57, 70.657, -0.59, 1.238, 0.327, 0.327, , 8.136, -60.083, -60.083, -60.083, 67.1, 0, 0, -24.046, -19.424, -24.046, -19.424, 121.241, 121.241, 0.024, 0.032, -15.524, -12.54, -15.524, -12.54, 18.809, 8.5, 8.5, 1, 14.49, 
14.5, 18.181, 24.29, 69.57, 70.659, -0.624, 1.238, 0.329, 0.329, , 8.134, -64.573, -64.573, -64.573, 67.1, 0, 0, -25.836, -20.871, -25.836, -20.871, 121.213, 121.213, 0.024, 0.032, -16.683, -13.478, -16.683, -13.478, 18.777, 8.5, 8.5, 1, 14.54, 
14.55, 18.18, 24.29, 69.57, 70.66, -0.657, 1.238, 0.331, 0.331, , 8.132, -68.926, -68.926, -68.926, 67.1, 0, 0, -27.571, -22.274, -27.571, -22.274, 121.179, 121.179, 0.024, 0.032, -17.807, -14.387, -17.807, -14.387, 18.746, 8.5, 8.5, 1, 14.59, 
14.6, , 24.29, 69.57, , -0.664, 1.238, 0.332, 0.332, , 8.129, -69.894, -69.894, -69.894, 67.1, 0, 0, -27.952, -22.582, -27.952, -22.582, 121.146, 121.146, 0.024, 0.032, -18.058, -14.589, -18.058, -14.589, 18.714, 8.5, 8.5, 1, 14.64, 
14.65, , 24.29, 69.57, , -0.914, 1.238, 0.334, 0.334, , 8.127, -102.778, -102.778, -102.778, 67.1, 0, 0, -41.071, -33.18, -41.071, -33.18, 121.109, 121.109, 0.024, 0.032, -26.553, -21.453, -26.553, -21.453, 18.672, 8.5, 8.5, 1, 14.69, 
14.7, , 24.29, 69.57, , -1.154, 1.238, 0.336, 0.336, , 8.123, -134.411, -134.411, -134.411, 67.1, 0, 0, -53.684, -43.368, -53.684, -43.368, 121.053, 121.053, 0.024, 0.033, -34.725, -28.056, -34.725, -28.056, 18.598, 8.5, 8.5, 1, 14.74, 
14.75, , 24.29, 69.57, , -1.338, 1.238, 0.337, 0.337, , 8.119, -158.568, -158.568, -158.568, 67.1, 0, 0, -63.304, -51.138, -63.304, -51.138, 120.989, 120.989, 0.024, 0.033, -40.967, -33.097, -40.967, -33.097, 18.524, 8.5, 8.5, 1, 14.79, 
14.8, , 24.29, 69.57, , -1.537, 1.238, 0.339, 0.339, , 8.114, -184.895, -184.895, -184.895, 67.1, 0, 0, -73.777, -59.599, -73.777, -59.599, 120.918, 120.918, 0.024, 0.033, -47.771, -38.592, -47.771, -38.592, 18.45, 8.5, 8.5, 1, 14.84, 
14.85, , 24.29, 69.57, , -1.753, 1.238, 0.341, 0.341, , 8.109, -213.254, -213.254, -213.254, 67.1, 0, 0, -85.052, -68.707, -85.052, -68.707, 120.839, 120.839, 0.024, 0.033, -55.099, -44.51, -55.099, -44.51, 18.391, 8.5, 8.5, 1, 14.89, 
14.9, , 24.29, 69.57, , -1.907, 1.238, 0.342, 0.342, , 8.102, -233.607, -233.607, -233.607, 67.1, 0, 0, -93.121, -75.225, -93.121, -75.225, 120.744, 120.744, 0.024, 0.033, -60.358, -48.758, -60.358, -48.758, 18.394, 8.5, 8.5, 1, 14.94, 
14.95, , 24.29, 69.57, , -1.815, 1.238, 0.344, 0.344, , 8.096, -221.526, -221.526, -221.526, 67.1, 0, 0, -88.229, -71.273, -88.229, -71.273, 120.651, 120.651, 0.024, 0.033, -57.237, -46.237, -57.237, -46.237, 18.396, 8.5, 8.5, 1, 14.99, 
15, , 24.29, 69.57, , -1.8, 1.238, 0.346, 0.346, , 8.09, -219.539, -219.539, -219.539, 67.1, 0, 0, -87.37, -70.58, -87.37, -70.58, 120.561, 120.561, 0.024, 0.033, -56.724, -45.821, -56.724, -45.821, 18.398, 8.5, 8.5, 1, 15.04, 
15.05, , 24.29, 69.57, , -1.804, 1.238, 0.347, 0.347, , 8.084, -220.079, -220.079, -220.079, 67.1, 0, 0, -87.521, -70.702, -87.521, -70.702, 120.471, 120.471, 0.024, 0.033, -56.864, -45.933, -56.864, -45.933, 18.4, 8.5, 8.5, 1, 15.09, 
15.1, , 24.29, 69.57, , -1.808, 1.238, 0.349, 0.349, , 8.078, -220.627, -220.627, -220.627, 67.1, 0, 0, -87.674, -70.825, -87.674, -70.825, 120.38, 120.38, 0.024, 0.033, -57.005, -46.048, -57.005, -46.048, 18.398, 8.5, 8.5, 1, 15.14, 
15.15, , 24.29, 69.57, , -1.804, 1.238, 0.351, 0.351, , 8.072, -220.154, -220.154, -220.154, 67.1, 0, 0, -87.42, -70.62, -87.42, -70.62, 120.289, 120.289, 0.024, 0.032, -56.883, -45.95, -56.883, -45.95, 18.395, 8.5, 8.5, 1, 15.19, 
15.2, , 24.29, 69.57, , -1.797, 1.238, 0.352, 0.352, , 8.066, -219.262, -219.262, -219.262, 67.1, 0, 0, -87, -70.281, -87, -70.281, 120.197, 120.197, 0.024, 0.032, -56.653, -45.764, -56.653, -45.764, 18.393, 8.5, 8.5, 1, 15.24, 
15.25, , 24.29, 69.57, , -1.79, 1.238, 0.354, 0.354, , 8.06, -218.366, -218.366, -218.366, 67.1, 0, 0, -86.584, -69.944, -86.584, -69.944, 120.107, 120.107, 0.024, 0.032, -56.421, -45.577, -56.421, -45.577, 18.391, 8.5, 8.5, 1, 15.29, 
15.3, , 24.29, 69.57, , -1.798, 1.238, 0.356, 0.356, , 8.055, -219.372, -219.372, -219.372, 67.1, 0, 0, -86.951, -70.24, -86.951, -70.24, 120.036, 120.036, 0.024, 0.032, -56.681, -45.788, -56.681, -45.788, 18.393, 8.5, 8.5, 1, 15.34, 
15.35, , 24.29, 69.57, , -1.804, 1.238, 0.357, 0.357, , 8.052, -220.136, -220.136, -220.136, 67.1, 0, 0, -87.222, -70.459, -87.222, -70.459, 119.99, 119.99, 0.024, 0.032, -56.878, -45.947, -56.878, -45.947, 18.395, 8.5, 8.5, 1, 15.39, 
15.4, , 24.29, 69.57, , -1.804, 1.238, 0.358, 0.358, , 8.049, -220.221, -220.221, -220.221, 67.1, 0, 0, -87.224, -70.459, -87.224, -70.459, 119.944, 119.944, 0.024, 0.032, -56.9, -45.965, -56.9, -45.965, 18.397, 8.5, 8.5, 1, 15.417, 
15.45, , , , , -1.794, , 0.358, 0.358, , 8.046, -218.939, -218.939, -218.939, 67.1, 0, 0, -86.685, -70.021, -86.685, -70.021, 119.898, 119.898, , , -56.567, -45.697, -56.567, -45.697, , 8.5, 8.5, 1, 15.442, 
15.5, , , , , , , 0.359, 0.359, , , , , , , 0, 0, , , , , , , , , , , , , , 8.5, 8.5, , 15.468, 
15.55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 8.5, 8.5, , , 
